"No.","Time","Source","Destination","Protocol","Length","Info"
"6111","2017-07-31 12:54:12.512606","10.8.227.69","10.8.135.56","TCP","66","58131  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"6112","2017-07-31 12:54:12.512847","10.8.113.245","10.8.227.69","TLSv1.2","1430","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"6113","2017-07-31 12:54:12.515977","10.8.135.56","10.8.227.69","TCP","66","443  >  58131 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1386 WS=256 SACK_PERM=1"
"6114","2017-07-31 12:54:12.516078","10.8.227.69","10.8.135.56","TCP","54","58131  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"6115","2017-07-31 12:54:12.521030","10.8.227.69","10.8.113.245","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"6116","2017-07-31 12:54:12.531113","10.8.227.69","10.8.135.56","TLSv1.2","571","Client Hello"
"6117","2017-07-31 12:54:12.533451","10.8.113.245","10.8.227.69","TLSv1.2","105","Change Cipher Spec, Hello Request, Hello Request"
"6118","2017-07-31 12:54:12.534396","10.8.227.69","10.8.113.245","TLSv1.2","311","Application Data"
"6119","2017-07-31 12:54:12.540213","10.8.113.245","10.8.227.69","TLSv1.2","1057","Application Data"
"6120","2017-07-31 12:54:12.543350","10.8.227.69","10.8.113.245","TCP","54","58130  >  443 [FIN, ACK] Seq=901 Ack=2431 Win=65280 Len=0"
"6121","2017-07-31 12:54:12.545940","10.8.113.245","10.8.227.69","TCP","54","443  >  58130 [FIN, ACK] Seq=2431 Ack=902 Win=66048 Len=0"
"6122","2017-07-31 12:54:12.546003","10.8.227.69","10.8.113.245","TCP","54","58130  >  443 [ACK] Seq=902 Ack=2432 Win=65280 Len=0"
"6123","2017-07-31 12:54:12.549713","10.8.227.69","10.8.113.245","TCP","66","58132  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"6124","2017-07-31 12:54:12.552738","10.8.113.245","10.8.227.69","TCP","66","443  >  58132 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1386 WS=256 SACK_PERM=1"
"6125","2017-07-31 12:54:12.552894","10.8.227.69","10.8.113.245","TCP","54","58132  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"6126","2017-07-31 12:54:12.563881","10.8.113.245","10.8.227.69","TCP","54","22  >  57452 [ACK] Seq=1 Ack=241 Win=256 Len=0"
"6127","2017-07-31 12:54:12.568038","10.8.227.69","10.8.113.245","TLSv1.2","571","Client Hello"
"6128","2017-07-31 12:54:12.591400","10.8.135.56","10.8.227.69","TCP","54","443  >  58131 [ACK] Seq=1 Ack=518 Win=66304 Len=0"
"6129","2017-07-31 12:54:12.591740","10.8.135.56","10.8.227.69","TLSv1.2","1359","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"6130","2017-07-31 12:54:12.599750","10.8.227.69","10.8.135.56","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"6131","2017-07-31 12:54:12.612693","10.8.135.56","10.8.227.69","TLSv1.2","105","Change Cipher Spec, Hello Request, Hello Request"
"6132","2017-07-31 12:54:12.613621","10.8.227.69","10.8.135.56","TLSv1.2","310","Application Data"
"6133","2017-07-31 12:54:12.622137","10.8.135.56","10.8.227.69","TLSv1.2","1054","Application Data"
"6134","2017-07-31 12:54:12.623591","10.8.113.245","10.8.227.69","TLSv1.2","1430","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"6135","2017-07-31 12:54:12.625178","10.8.227.69","10.8.135.56","TCP","54","58131  >  443 [FIN, ACK] Seq=900 Ack=2357 Win=66304 Len=0"
"6136","2017-07-31 12:54:12.631614","10.8.227.69","10.8.135.56","TCP","66","58133  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"6137","2017-07-31 12:54:12.632196","10.8.227.69","10.8.113.245","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"6138","2017-07-31 12:54:12.632812","10.8.135.56","10.8.227.69","TCP","54","443  >  58131 [FIN, ACK] Seq=2357 Ack=901 Win=66048 Len=0"
"6139","2017-07-31 12:54:12.632869","10.8.227.69","10.8.135.56","TCP","54","58131  >  443 [ACK] Seq=901 Ack=2358 Win=66304 Len=0"
"6140","2017-07-31 12:54:12.635258","10.8.135.56","10.8.227.69","TCP","66","443  >  58133 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1386 WS=256 SACK_PERM=1"
"6141","2017-07-31 12:54:12.635260","10.8.113.245","10.8.227.69","UDP","406","60536  >  20601 Len=364"
"6142","2017-07-31 12:54:12.635406","10.8.227.69","10.8.135.56","TCP","54","58133  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"6143","2017-07-31 12:54:12.646082","10.8.113.245","10.8.227.69","TLSv1.2","105","Change Cipher Spec, Hello Request, Hello Request"
"6144","2017-07-31 12:54:12.646946","10.8.227.69","10.8.113.245","TLSv1.2","311","Application Data"
"6145","2017-07-31 12:54:12.650619","10.8.227.69","10.8.113.245","UDP","49","20601  >  60536 Len=7"
"6146","2017-07-31 12:54:12.650705","10.8.227.69","10.8.135.56","TLSv1.2","571","Client Hello"
"6147","2017-07-31 12:54:12.655369","10.8.113.245","10.8.227.69","TLSv1.2","1051","Application Data"
"6148","2017-07-31 12:54:12.658426","10.8.227.69","10.8.113.245","TCP","54","58132  >  443 [FIN, ACK] Seq=901 Ack=2425 Win=65280 Len=0"
"6149","2017-07-31 12:54:12.662079","10.8.113.245","10.8.227.69","TCP","54","443  >  58132 [FIN, ACK] Seq=2425 Ack=902 Win=66048 Len=0"
"6150","2017-07-31 12:54:12.662142","10.8.227.69","10.8.113.245","TCP","54","58132  >  443 [ACK] Seq=902 Ack=2426 Win=65280 Len=0"
"6151","2017-07-31 12:54:12.664739","10.8.227.69","10.8.113.245","TCP","66","58134  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"6152","2017-07-31 12:54:12.667813","10.8.113.245","10.8.227.69","TCP","66","443  >  58134 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1386 WS=256 SACK_PERM=1"
"6153","2017-07-31 12:54:12.667981","10.8.227.69","10.8.113.245","TCP","54","58134  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"6154","2017-07-31 12:54:12.683543","10.8.227.69","10.8.113.245","TLSv1.2","571","Client Hello"
"6155","2017-07-31 12:54:12.707022","10.8.135.56","10.8.227.69","TLSv1.2","1359","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"6156","2017-07-31 12:54:12.714941","10.8.227.69","10.8.135.56","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"6157","2017-07-31 12:54:12.726507","10.8.135.56","10.8.227.69","TLSv1.2","105","Change Cipher Spec, Hello Request, Hello Request"
"6158","2017-07-31 12:54:12.727423","10.8.227.69","10.8.135.56","TLSv1.2","310","Application Data"
"6159","2017-07-31 12:54:12.733259","10.8.135.56","10.8.227.69","TLSv1.2","1050","Application Data"
"6160","2017-07-31 12:54:12.736215","10.8.227.69","10.8.135.56","TCP","54","58133  >  443 [FIN, ACK] Seq=900 Ack=2353 Win=66304 Len=0"
"6161","2017-07-31 12:54:12.738675","10.8.135.56","10.8.227.69","TCP","54","443  >  58133 [FIN, ACK] Seq=2353 Ack=901 Win=66048 Len=0"
"6162","2017-07-31 12:54:12.738747","10.8.227.69","10.8.135.56","TCP","54","58133  >  443 [ACK] Seq=901 Ack=2354 Win=66304 Len=0"
"6163","2017-07-31 12:54:12.739785","10.8.113.245","10.8.227.69","TLSv1.2","1430","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"6164","2017-07-31 12:54:12.742685","10.8.227.69","10.8.135.56","TCP","66","58135  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"6165","2017-07-31 12:54:12.745733","10.8.135.56","10.8.227.69","TCP","66","443  >  58135 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1386 WS=256 SACK_PERM=1"
"6166","2017-07-31 12:54:12.745836","10.8.227.69","10.8.135.56","TCP","54","58135  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"6167","2017-07-31 12:54:12.748352","10.8.227.69","10.8.113.245","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"6168","2017-07-31 12:54:12.761155","10.8.227.69","10.8.135.56","TLSv1.2","571","Client Hello"
"6169","2017-07-31 12:54:12.762234","10.8.113.245","10.8.227.69","TLSv1.2","105","Change Cipher Spec, Hello Request, Hello Request"
"6170","2017-07-31 12:54:12.763169","10.8.227.69","10.8.113.245","TLSv1.2","311","Application Data"
"6171","2017-07-31 12:54:12.769963","10.8.113.245","10.8.227.69","TLSv1.2","1052","Application Data"
"6172","2017-07-31 12:54:12.772907","10.8.227.69","10.8.113.245","TCP","54","58134  >  443 [FIN, ACK] Seq=901 Ack=2426 Win=65280 Len=0"
"6173","2017-07-31 12:54:12.775743","10.8.113.245","10.8.227.69","TCP","54","443  >  58134 [FIN, ACK] Seq=2426 Ack=902 Win=66048 Len=0"
"6174","2017-07-31 12:54:12.775808","10.8.227.69","10.8.113.245","TCP","54","58134  >  443 [ACK] Seq=902 Ack=2427 Win=65280 Len=0"
"6175","2017-07-31 12:54:12.779395","10.8.227.69","10.8.113.245","TCP","66","58136  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"6176","2017-07-31 12:54:12.782208","10.8.113.245","10.8.227.69","TCP","66","443  >  58136 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1386 WS=256 SACK_PERM=1"
"6177","2017-07-31 12:54:12.782349","10.8.227.69","10.8.113.245","TCP","54","58136  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"6178","2017-07-31 12:54:12.797555","10.8.227.69","10.8.113.245","TLSv1.2","571","Client Hello"
"6179","2017-07-31 12:54:12.819908","10.8.135.56","10.8.227.69","TLSv1.2","1359","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"6180","2017-07-31 12:54:12.824837","10.8.227.69","10.8.135.56","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"6181","2017-07-31 12:54:12.838422","10.8.135.56","10.8.227.69","TLSv1.2","105","Change Cipher Spec, Hello Request, Hello Request"
"6182","2017-07-31 12:54:12.839315","10.8.227.69","10.8.135.56","TLSv1.2","310","Application Data"
"6183","2017-07-31 12:54:12.846144","10.8.135.56","10.8.227.69","TLSv1.2","1047","Application Data"
"6184","2017-07-31 12:54:12.849118","10.8.227.69","10.8.135.56","TCP","54","58135  >  443 [FIN, ACK] Seq=900 Ack=2350 Win=66304 Len=0"
"6185","2017-07-31 12:54:12.852571","10.8.113.245","10.8.227.69","TCP","54","443  >  58136 [ACK] Seq=1 Ack=518 Win=66304 Len=0"
"6186","2017-07-31 12:54:12.853595","10.8.113.245","10.8.227.69","TLSv1.2","1430","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"6187","2017-07-31 12:54:12.854195","10.8.135.56","10.8.227.69","TCP","54","443  >  58135 [FIN, ACK] Seq=2350 Ack=901 Win=66048 Len=0"
"6188","2017-07-31 12:54:12.854254","10.8.227.69","10.8.135.56","TCP","54","58135  >  443 [ACK] Seq=901 Ack=2351 Win=66304 Len=0"
"6189","2017-07-31 12:54:12.855384","10.8.227.69","10.8.135.56","TCP","66","58137  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"6190","2017-07-31 12:54:12.858044","10.8.135.56","10.8.227.69","TCP","66","443  >  58137 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1386 WS=256 SACK_PERM=1"
"6191","2017-07-31 12:54:12.858144","10.8.227.69","10.8.135.56","TCP","54","58137  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"6192","2017-07-31 12:54:12.861984","10.8.227.69","10.8.113.245","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"6193","2017-07-31 12:54:12.873154","10.8.227.69","10.8.135.56","TLSv1.2","571","Client Hello"
"6194","2017-07-31 12:54:12.875686","10.8.113.245","10.8.227.69","TLSv1.2","105","Change Cipher Spec, Hello Request, Hello Request"
"6195","2017-07-31 12:54:12.876585","10.8.227.69","10.8.113.245","TLSv1.2","311","Application Data"
"6196","2017-07-31 12:54:12.883312","10.8.113.245","10.8.227.69","TLSv1.2","1052","Application Data"
"6197","2017-07-31 12:54:12.886210","10.8.227.69","10.8.113.245","TCP","54","58136  >  443 [FIN, ACK] Seq=901 Ack=2426 Win=65280 Len=0"
"6198","2017-07-31 12:54:12.888741","10.8.113.245","10.8.227.69","TCP","54","443  >  58136 [FIN, ACK] Seq=2426 Ack=902 Win=66048 Len=0"
"6199","2017-07-31 12:54:12.888802","10.8.227.69","10.8.113.245","TCP","54","58136  >  443 [ACK] Seq=902 Ack=2427 Win=65280 Len=0"
"6200","2017-07-31 12:54:12.892619","10.8.227.69","10.8.113.245","TCP","66","58138  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"6201","2017-07-31 12:54:12.895568","10.8.113.245","10.8.227.69","TCP","66","443  >  58138 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1386 WS=256 SACK_PERM=1"
"6202","2017-07-31 12:54:12.895713","10.8.227.69","10.8.113.245","TCP","54","58138  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"6203","2017-07-31 12:54:12.910804","10.8.227.69","10.8.113.245","TLSv1.2","571","Client Hello"
"6204","2017-07-31 12:54:12.939160","10.8.135.56","10.8.227.69","TLSv1.2","1359","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"6205","2017-07-31 12:54:12.946937","10.8.227.69","10.8.135.56","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"6206","2017-07-31 12:54:12.958692","10.8.135.56","10.8.227.69","TLSv1.2","105","Change Cipher Spec, Hello Request, Hello Request"
"6207","2017-07-31 12:54:12.959601","10.8.227.69","10.8.135.56","TLSv1.2","310","Application Data"
"6208","2017-07-31 12:54:12.967432","10.8.135.56","10.8.227.69","TLSv1.2","1055","Application Data"
"6209","2017-07-31 12:54:12.968404","10.8.113.245","10.8.227.69","TLSv1.2","1430","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"6210","2017-07-31 12:54:12.970368","10.8.227.69","10.8.135.56","TCP","54","58137  >  443 [FIN, ACK] Seq=900 Ack=2358 Win=66304 Len=0"
"6211","2017-07-31 12:54:12.976772","10.8.227.69","10.8.113.245","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"6212","2017-07-31 12:54:12.976851","10.8.227.69","10.8.135.56","TCP","66","58139  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"6213","2017-07-31 12:54:12.977328","10.8.135.56","10.8.227.69","TCP","54","443  >  58137 [FIN, ACK] Seq=2358 Ack=901 Win=66048 Len=0"
"6214","2017-07-31 12:54:12.977402","10.8.227.69","10.8.135.56","TCP","54","58137  >  443 [ACK] Seq=901 Ack=2359 Win=66304 Len=0"
"6215","2017-07-31 12:54:12.980314","10.8.135.56","10.8.227.69","TCP","66","443  >  58139 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1386 WS=256 SACK_PERM=1"
"6216","2017-07-31 12:54:12.980472","10.8.227.69","10.8.135.56","TCP","54","58139  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"6217","2017-07-31 12:54:12.989056","10.8.113.245","10.8.227.69","TLSv1.2","105","Change Cipher Spec, Hello Request, Hello Request"
"6218","2017-07-31 12:54:12.989894","10.8.227.69","10.8.113.245","TLSv1.2","311","Application Data"
"6219","2017-07-31 12:54:12.996280","10.8.227.69","10.8.135.56","TLSv1.2","571","Client Hello"
"6220","2017-07-31 12:54:12.996768","10.8.113.245","10.8.227.69","TLSv1.2","1053","Application Data"
"6221","2017-07-31 12:54:12.999626","10.8.227.69","10.8.113.245","TCP","54","58138  >  443 [FIN, ACK] Seq=901 Ack=2427 Win=65280 Len=0"
"6222","2017-07-31 12:54:13.006116","10.8.227.69","10.8.113.245","TCP","66","58140  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"6223","2017-07-31 12:54:13.006763","10.8.113.245","10.8.227.69","TCP","54","443  >  58138 [FIN, ACK] Seq=2427 Ack=902 Win=66048 Len=0"
"6224","2017-07-31 12:54:13.006819","10.8.227.69","10.8.113.245","TCP","54","58138  >  443 [ACK] Seq=902 Ack=2428 Win=65280 Len=0"
"6225","2017-07-31 12:54:13.008747","10.8.113.245","10.8.227.69","TCP","66","443  >  58140 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1386 WS=256 SACK_PERM=1"
"6226","2017-07-31 12:54:13.008917","10.8.227.69","10.8.113.245","TCP","54","58140  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"6227","2017-07-31 12:54:13.024060","10.8.227.69","10.8.113.245","TLSv1.2","571","Client Hello"
"6228","2017-07-31 12:54:13.058828","10.8.135.56","10.8.227.69","TLSv1.2","1359","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"6229","2017-07-31 12:54:13.066671","10.8.227.69","10.8.135.56","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"6230","2017-07-31 12:54:13.086279","10.8.113.245","10.8.227.69","TLSv1.2","1430","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"6231","2017-07-31 12:54:13.093619","10.8.135.56","10.8.227.69","TLSv1.2","105","Change Cipher Spec, Hello Request, Hello Request"
"6232","2017-07-31 12:54:13.094550","10.8.227.69","10.8.135.56","TLSv1.2","310","Application Data"
"6233","2017-07-31 12:54:13.094733","10.8.227.69","10.8.113.245","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"6234","2017-07-31 12:54:13.102106","10.8.135.56","10.8.227.69","TLSv1.2","1049","Application Data"
"6235","2017-07-31 12:54:13.104903","10.8.227.69","10.8.135.56","TCP","54","58139  >  443 [FIN, ACK] Seq=900 Ack=2352 Win=66304 Len=0"
"6236","2017-07-31 12:54:13.111213","10.8.227.69","10.8.135.56","TCP","66","58141  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"6237","2017-07-31 12:54:13.111853","10.8.113.245","10.8.227.69","TLSv1.2","105","Change Cipher Spec, Hello Request, Hello Request"
"6238","2017-07-31 12:54:13.111855","10.8.135.56","10.8.227.69","TCP","54","443  >  58139 [FIN, ACK] Seq=2352 Ack=901 Win=66048 Len=0"
"6239","2017-07-31 12:54:13.111945","10.8.227.69","10.8.135.56","TCP","54","58139  >  443 [ACK] Seq=901 Ack=2353 Win=66304 Len=0"
"6240","2017-07-31 12:54:13.112725","10.8.227.69","10.8.113.245","TLSv1.2","311","Application Data"
"6241","2017-07-31 12:54:13.116588","10.8.135.56","10.8.227.69","TCP","66","443  >  58141 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1386 WS=256 SACK_PERM=1"
"6242","2017-07-31 12:54:13.116725","10.8.227.69","10.8.135.56","TCP","54","58141  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"6243","2017-07-31 12:54:13.125874","10.8.113.245","10.8.227.69","TLSv1.2","1052","Application Data"
"6244","2017-07-31 12:54:13.128701","10.8.227.69","10.8.113.245","TCP","54","58140  >  443 [FIN, ACK] Seq=901 Ack=2426 Win=65280 Len=0"
"6245","2017-07-31 12:54:13.133134","10.8.227.69","10.8.135.56","TLSv1.2","571","Client Hello"
"6246","2017-07-31 12:54:13.136467","10.8.227.69","10.8.113.245","TCP","66","58142  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"6247","2017-07-31 12:54:13.139517","10.8.113.245","10.8.227.69","TCP","54","443  >  58140 [FIN, ACK] Seq=2426 Ack=902 Win=66048 Len=0"
"6248","2017-07-31 12:54:13.139598","10.8.227.69","10.8.113.245","TCP","54","58140  >  443 [ACK] Seq=902 Ack=2427 Win=65280 Len=0"
"6249","2017-07-31 12:54:13.147844","10.8.113.245","10.8.227.69","TCP","66","443  >  58142 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1386 WS=256 SACK_PERM=1"
"6250","2017-07-31 12:54:13.147995","10.8.227.69","10.8.113.245","TCP","54","58142  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"6251","2017-07-31 12:54:13.163293","10.8.227.69","10.8.113.245","TLSv1.2","571","Client Hello"
"6252","2017-07-31 12:54:13.196823","10.8.135.56","10.8.227.69","TLSv1.2","1359","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"6253","2017-07-31 12:54:13.204731","10.8.227.69","10.8.135.56","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"6254","2017-07-31 12:54:13.216793","10.8.135.56","10.8.227.69","TLSv1.2","105","Change Cipher Spec, Hello Request, Hello Request"
"6255","2017-07-31 12:54:13.217736","10.8.227.69","10.8.135.56","TLSv1.2","310","Application Data"
"6256","2017-07-31 12:54:13.223530","10.8.135.56","10.8.227.69","TLSv1.2","1054","Application Data"
"6257","2017-07-31 12:54:13.226434","10.8.227.69","10.8.135.56","TCP","54","58141  >  443 [FIN, ACK] Seq=900 Ack=2357 Win=66304 Len=0"
"6258","2017-07-31 12:54:13.229093","10.8.135.56","10.8.227.69","TCP","54","443  >  58141 [FIN, ACK] Seq=2357 Ack=901 Win=66048 Len=0"
"6259","2017-07-31 12:54:13.229165","10.8.227.69","10.8.135.56","TCP","54","58141  >  443 [ACK] Seq=901 Ack=2358 Win=66304 Len=0"
"6260","2017-07-31 12:54:13.230172","10.8.113.245","10.8.227.69","TLSv1.2","1430","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"6261","2017-07-31 12:54:13.233293","10.8.227.69","10.8.135.56","TCP","66","58143  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"6262","2017-07-31 12:54:13.237432","10.8.135.56","10.8.227.69","TCP","66","443  >  58143 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1386 WS=256 SACK_PERM=1"
"6263","2017-07-31 12:54:13.237536","10.8.227.69","10.8.135.56","TCP","54","58143  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"6264","2017-07-31 12:54:13.238574","10.8.227.69","10.8.113.245","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"6265","2017-07-31 12:54:13.253712","10.8.227.69","10.8.135.56","TLSv1.2","571","Client Hello"
"6266","2017-07-31 12:54:13.254293","10.8.113.245","10.8.227.69","TLSv1.2","105","Change Cipher Spec, Hello Request, Hello Request"
"6267","2017-07-31 12:54:13.255152","10.8.227.69","10.8.113.245","TLSv1.2","311","Application Data"
"6268","2017-07-31 12:54:13.262896","10.8.113.245","10.8.227.69","TLSv1.2","1057","Application Data"
"6269","2017-07-31 12:54:13.265869","10.8.227.69","10.8.113.245","TCP","54","58142  >  443 [FIN, ACK] Seq=901 Ack=2431 Win=65280 Len=0"
"6270","2017-07-31 12:54:13.268475","10.8.113.245","10.8.227.69","TCP","54","443  >  58142 [FIN, ACK] Seq=2431 Ack=902 Win=66048 Len=0"
"6271","2017-07-31 12:54:13.268539","10.8.227.69","10.8.113.245","TCP","54","58142  >  443 [ACK] Seq=902 Ack=2432 Win=65280 Len=0"
"6272","2017-07-31 12:54:13.272393","10.8.227.69","10.8.113.245","TCP","66","58144  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
